model_key,model_id,backend,family,dataset_key,sample_cap,num_clips,failed_clips,wer,cer,rtfx_mean,rtfx_p50,rtfx_p10,latency_ms_mean,latency_ms_p50,latency_ms_p90,gpu_peak_mem_mb,model_load_mem_mb,wall_time_s,audio_duration_s_total,gpu_name
parakeet-tdt-1.1b,nvidia/parakeet-tdt-1.1b,nemo,parakeet,voxpopuli_en,10,10,0,0.01606425702811245,0.007377598926894702,37.20733851418993,39.82847438849585,19.130072396641182,255.96356391906738,266.04509353637695,400.2777099609375,0.0,4136.0,16.072641134262085,104.01631249999998,Tesla T4
parakeet-tdt-0.6b-v2,nvidia/parakeet-tdt-0.6b-v2,nemo,parakeet,ami_ihm,10,10,0,0.1935483870967742,0.2222222222222222,7.856675215966358,8.044891683835191,2.588150530872816,122.77662754058838,114.5707368850708,130.90198040008542,0.0,2426.0,2.059317111968994,9.3,Tesla T4
whisper-large-v3-turbo,openai/whisper-large-v3-turbo,transformers,whisper,ami_ihm,10,10,0,0.25806451612903225,0.18518518518518517,3.6968343054525703,3.768681541526459,1.5614858474592535,251.05621814727783,235.3041172027588,312.80269622802734,0.0,1674.0,3.4790236949920654,9.3,Tesla T4
gemma-4-E4B-it,google/gemma-4-E4B-it,transformers,gemma4,librispeech_clean,10,10,0,0.0199203187250996,0.010226442658875092,0.19008969321899716,0.1889099947494889,0.16299901127225233,49225.86965560913,42230.613708496094,83631.76746368407,5514.0,7940.875,515.7318933010101,91.52499999999999,Tesla T4
whisper-large-v3-turbo,openai/whisper-large-v3-turbo,transformers,whisper,voxpopuli_en,10,10,0,0.05622489959839357,0.030181086519114688,19.153255938335953,18.88522627403644,11.765669253118116,487.3737096786499,505.81955909729004,683.6483955383301,0.0,1674.0,20.877039909362793,104.01631249999998,Tesla T4
parakeet-rnnt-1.1b,nvidia/parakeet-rnnt-1.1b,nemo,parakeet,ami_ihm,10,10,0,0.22580645161290322,0.11851851851851852,4.898581403639321,4.374361267908812,1.7327803479978778,195.98870277404785,184.39078330993652,230.73463439941403,0.0,4136.0,2.8986976146698,9.3,Tesla T4
parakeet-ctc-1.1b,nvidia/parakeet-ctc-1.1b,nemo,parakeet,voxpopuli_en,10,10,0,0.024096385542168676,0.011401743796109993,47.341818993918345,50.46085421019716,22.035880166433035,202.36148834228516,208.49883556365967,285.24601459503174,0.0,4090.0,19.04250979423523,104.01631249999998,Tesla T4
qwen3-asr-1.7b,Qwen/Qwen3-ASR-1.7B,,,ami_ihm,10,0,0,,,,,,,,,,,,,
parakeet-tdt-1.1b,nvidia/parakeet-tdt-1.1b,nemo,parakeet,librispeech_clean,10,10,0,0.00398406374501992,0.002191380569758948,31.651568016980434,33.05203994871677,18.574452374512887,267.4550771713257,252.48003005981445,341.89972877502436,104.0,4136.0,3.8464763164520264,91.52499999999999,Tesla T4
whisper-large-v3-turbo,openai/whisper-large-v3-turbo,transformers,whisper,earnings22,10,10,0,0.1791907514450867,0.12039045553145336,10.495318401935679,11.398021317365776,4.982019430686253,513.0514621734619,549.2639541625977,668.2190895080566,0.0,1674.0,6.264302968978882,57.0000625,Tesla T4
parakeet-tdt-0.6b-v2,nvidia/parakeet-tdt-0.6b-v2,nemo,parakeet,earnings22,10,10,0,0.2023121387283237,0.12147505422993492,38.95917015315768,44.29234619848009,16.875014008549112,138.64858150482178,137.32588291168213,166.17867946624756,0.0,2426.0,2.448349714279175,57.0000625,Tesla T4
qwen3-asr-1.7b,Qwen/Qwen3-ASR-1.7B,,,earnings22,10,0,0,,,,,,,,,,,,,
parakeet-tdt-0.6b-v2,nvidia/parakeet-tdt-0.6b-v2,nemo,parakeet,voxpopuli_en,10,10,0,0.0321285140562249,0.019450033534540577,55.56827058184423,59.249662828891786,22.745646858880725,174.86231327056885,164.53492641448975,244.98260021209717,0.0,2426.0,15.509191989898682,104.01631249999998,Tesla T4
parakeet-ctc-1.1b,nvidia/parakeet-ctc-1.1b,nemo,parakeet,ami_ihm,10,10,0,0.3225806451612903,0.17777777777777778,6.790042989479305,5.546288125387563,2.1352071894268096,146.28987312316895,148.90015125274658,170.1134204864502,0.0,4090.0,2.7302584648132324,9.3,Tesla T4
parakeet-rnnt-1.1b,nvidia/parakeet-rnnt-1.1b,nemo,parakeet,earnings22,10,10,0,0.18497109826589594,0.12255965292841649,24.107491278881806,26.97648033579967,7.782955378166646,240.93079566955566,247.5515604019165,276.2390613555908,0.0,4136.0,4.12697172164917,57.0000625,Tesla T4
parakeet-ctc-1.1b,nvidia/parakeet-ctc-1.1b,nemo,parakeet,earnings22,10,10,0,0.18497109826589594,0.10086767895878525,34.40727303560941,35.41533430812319,13.218784730994454,162.83507347106934,161.39793395996094,193.49026679992676,0.0,4090.0,3.0539820194244385,57.0000625,Tesla T4
parakeet-ctc-1.1b,nvidia/parakeet-ctc-1.1b,nemo,parakeet,librispeech_clean,10,10,0,0.00398406374501992,0.002191380569758948,43.6202840098628,42.21084446385477,20.363573030635358,194.2725658416748,175.04119873046875,246.42705917358396,110.0,4090.0,3.024423837661743,91.52499999999999,Tesla T4
