model_key,model_id,backend,family,dataset_key,sample_cap,num_clips,failed_clips,wer,cer,rtfx_mean,rtfx_p50,rtfx_p10,latency_ms_mean,latency_ms_p50,latency_ms_p90,gpu_peak_mem_mb,model_load_mem_mb,wall_time_s,audio_duration_s_total,gpu_name
whisper-base,openai/whisper-base,transformers,whisper,common_voice_25_lt,300,300,0,0.9171455938697318,0.3260703363914373,23.096376985354325,22.178421060195227,16.230583351635147,270.7881760597229,245.72157859802246,380.61304092407227,0.0,130.0,82.95823931694031,1719.7432499999986,Tesla T4
whisper-large-v3-turbo,openai/whisper-large-v3-turbo,transformers,whisper,common_voice_25_lt,300,300,0,0.3922413793103448,0.1146151885830785,13.173800729044727,12.774900341521287,9.87918791431409,445.87176243464154,426.6045093536377,546.6705560684205,0.0,1660.0,135.52352166175842,1719.7432499999986,Tesla T4
fw-large-v3,large-v3,faster-whisper,whisper,fleurs_lt,300,300,0,0.23864482501861503,0.06285512260410617,7.848297975651722,7.272564754618092,5.661085509246998,1401.0736020406086,1335.0731134414673,1865.866804122925,448.0,3104.0,425.5296468734741,3332.880000000001,Tesla T4
whisper-medium,openai/whisper-medium,transformers,whisper,common_voice_22_lt,300,300,0,0.501227295041728,0.12970407961510577,5.484812794604208,5.300104518598931,4.149322827050633,1034.0563623110454,1017.8244113922119,1422.9658365249634,0.0,1446.0,312.28791642189026,1663.3672499999998,Tesla T4
parakeet-tdt-lt,sliderforthewin/parakeet-tdt-lt,nemo,parakeet,common_voice_22_lt,300,300,0,0.14531173294059893,0.029592038489422,78.3126232259285,75.48693797353812,55.61358260194951,72.66035318374634,69.22030448913574,75.91080665588379,0.0,0.0,37.734210729599,1663.3672499999998,unknown
parakeet-tdt-0.6b-v3,nvidia/parakeet-tdt-0.6b-v3,nemo,parakeet,fleurs_lt,300,300,0,0.22673119880863737,0.0592439203010177,80.05877102781473,82.33134548964316,66.76615550955233,137.04349676767984,124.98056888580322,215.79742431640628,0.0,2450.0,45.525274991989136,3332.880000000001,Tesla T4
parakeet-tdt-0.6b-v3,nvidia/parakeet-tdt-0.6b-v3,nemo,parakeet,common_voice_22_lt,300,300,0,0.16691212567501226,0.03789626309892572,65.27079891198706,65.51871137667295,49.962044618510895,84.71805810928345,84.78164672851562,101.06720924377441,0.0,2450.0,27.359750747680664,1663.3672499999998,Tesla T4
parakeet-tdt-lt,sliderforthewin/parakeet-tdt-lt,nemo,parakeet,fleurs_lt,300,300,0,0.20067014147431125,0.05169322457637819,144.25198551368496,135.00662252228733,92.59208866183879,75.4867394765218,73.86147975921631,84.84334945678712,0.0,0.0,26.55840253829956,3332.880000000001,unknown
whisper-large-v3-turbo,openai/whisper-large-v3-turbo,transformers,whisper,fleurs_lt,300,300,0,0.263216679076694,0.07767872926083992,14.630634900781722,13.665216634028457,10.59117183032039,761.4918907483419,721.0516929626465,973.6907243728638,0.0,1660.0,233.36465406417847,3332.880000000001,Tesla T4
whisper-large-v3-turbo,openai/whisper-large-v3-turbo,transformers,whisper,common_voice_22_lt,300,300,0,0.3382425135002455,0.08627166677651091,12.940848238856235,12.457543036217544,9.955488977297964,426.3587482770284,423.2732057571411,526.9100427627565,0.0,1660.0,129.97298049926758,1663.3672499999998,Tesla T4
whisper-large-v3,openai/whisper-large-v3,transformers,whisper,common_voice_25_lt,300,300,0,0.3031609195402299,0.0724388379204893,3.6093705999877934,3.4131256954542524,2.6697142907126348,1624.384515285492,1562.0841979980469,2263.161325454712,0.0,3172.0,489.0359261035919,1719.7432499999986,Tesla T4
whisper-small,openai/whisper-small,transformers,whisper,common_voice_22_lt,300,300,0,0.7231222385861561,0.20345350293284123,11.668904350738194,11.32181236750278,8.499885817795834,490.28394142786664,486.2154722213745,686.2256765365601,0.0,478.0,149.13388299942017,1663.3672499999998,Tesla T4
whisper-medium,openai/whisper-medium,transformers,whisper,voxpopuli_lt,300,42,0,0.4195121951219512,0.2072421597154866,4.337893600406484,4.208120701812226,3.5035428686983803,2404.2669250851586,2229.6072244644165,3554.2757511138916,0.0,1446.0,102.01244902610779,436.524875,Tesla T4
fw-large-v3,large-v3,faster-whisper,whisper,common_voice_22_lt,300,300,0,0.2847324496809033,0.06597245106439069,6.998932773772058,6.66105421979003,5.415975757321299,787.8097001711527,783.8809490203857,969.4608688354493,256.0,3104.0,238.58293867111206,1663.3672499999998,Tesla T4
parakeet-tdt-0.6b-v3,nvidia/parakeet-tdt-0.6b-v3,nemo,parakeet,common_voice_25_lt,300,300,0,0.20545977011494254,0.06345565749235474,67.85063470365917,67.03224129980569,51.966795169877614,83.42864433924358,83.70363712310791,97.94516563415527,0.0,2450.0,26.701600074768066,1719.7432499999986,Tesla T4
