model_key,model_id,backend,family,dataset_key,sample_cap,num_clips,failed_clips,wer,cer,rtfx_mean,rtfx_p50,rtfx_p10,latency_ms_mean,latency_ms_p50,latency_ms_p90,gpu_peak_mem_mb,model_load_mem_mb,wall_time_s,audio_duration_s_total,gpu_name
whisper-large-v3-turbo,openai/whisper-large-v3-turbo,transformers,whisper,mls_es,30,30,0,0.021560574948665298,0.007289879931389366,24.372028028871533,23.88120294749333,21.166603925942827,632.3210000991821,621.3217973709106,789.4945383071899,270.0,1668.0,21.447555780410767,460.7404374999999,Tesla T4
gemma-4-E4B-it,google/gemma-4-E4B-it,transformers,gemma4,mls_es,30,30,0,0.048254620123203286,0.017367066895368783,0.21599232409748706,0.21219021559234647,0.1801178099474289,72304.48372364044,68516.54946804047,95251.4030456543,5532.0,7940.875,2192.244235277176,460.7404374999999,Tesla T4
gemma-4-E2B-it,google/gemma-4-E2B-it,transformers,gemma4,voxpopuli_es,30,30,0,0.1645220588235294,0.13124254303732744,5.829712860818768,3.92742130744,3.2199024118104496,2826.924999554952,2510.4894638061523,4898.69692325592,40.0,9888.0,97.32215332984924,353.28906250000006,Tesla T4
whisper-tiny,openai/whisper-tiny,transformers,whisper,voxpopuli_es,30,30,0,0.1957720588235294,0.10090335776376343,31.84728618443938,31.97411739892162,24.965672045395586,365.52330652872723,310.3179931640625,598.7588405609132,0.0,74.0,109.50194430351257,353.28906250000006,Tesla T4
whisper-tiny,,,,fleurs_es,30,0,0,,,,,,,,,,,,,
whisper-large-v2,,,,fleurs_es,30,0,0,,,,,,,,,,,,,
whisper-large-v3,,,,fleurs_es,30,0,0,,,,,,,,,,,,,
parakeet-tdt-0.6b-v3,nvidia/parakeet-tdt-0.6b-v3,nemo,parakeet,voxpopuli_es,30,30,0,0.05698529411764706,0.036816089994886655,63.933788716867774,67.02638231863932,45.981001411092464,174.7505267461141,143.95225048065186,266.4685249328613,224.0,2454.0,172.3052852153778,353.28906250000006,Tesla T4
fw-large-v3-turbo,,,,fleurs_es,30,0,0,,,,,,,,,,,,,
whisper-small,,,,fleurs_es,30,0,0,,,,,,,,,,,,,
whisper-medium,,,,fleurs_es,30,0,0,,,,,,,,,,,,,
whisper-large-v3-turbo,openai/whisper-large-v3-turbo,transformers,whisper,voxpopuli_es,30,30,0,0.07904411764705882,0.058121697630816434,17.169197800224936,16.856469798340783,13.3156280593628,651.9522587458292,586.3274335861206,956.4892768859864,0.0,1668.0,33.76993131637573,353.28906250000006,Tesla T4
whisper-large-v2,openai/whisper-large-v2,transformers,whisper,mls_es,30,30,0,0.021560574948665298,0.007289879931389366,5.284174966501266,5.0760127644813595,4.690998738519144,2938.867179552714,2863.3190393447876,3699.6809244155884,1450.0,3180.0,101.82430362701416,460.7404374999999,Tesla T4
whisper-base,,,,fleurs_es,30,0,0,,,,,,,,,,,,,
whisper-large-v2,openai/whisper-large-v2,transformers,whisper,voxpopuli_es,30,30,0,0.07904411764705882,0.058462587352991306,3.9813367661248567,3.9955726766941675,3.2675627645832037,2887.819234530131,2533.081531524658,4647.516298294068,0.0,3180.0,119.14074158668518,353.28906250000006,Tesla T4
whisper-small,openai/whisper-small,transformers,whisper,mls_es,30,30,0,0.043121149897330596,0.012864493996569469,16.55184752078445,15.996975648001332,14.28651061208501,943.6306158701578,900.1915454864502,1234.163236618042,356.0,478.0,30.787102222442627,460.7404374999999,Tesla T4
whisper-medium,openai/whisper-medium,transformers,whisper,mls_es,30,30,0,0.028747433264887063,0.008576329331046312,7.992825145216731,7.718256564629758,7.039147291555989,1948.0206966400146,1898.2254266738892,2504.9370765686035,896.0,1466.0,61.005741119384766,460.7404374999999,Tesla T4
whisper-large-v3,openai/whisper-large-v3,transformers,whisper,mls_es,30,30,0,0.021560574948665298,0.007289879931389366,5.665843930813187,5.523736768048616,5.069056316432018,2735.4507048924766,2613.510847091675,3529.412007331848,1448.0,3180.0,87.58353614807129,460.7404374999999,Tesla T4
whisper-medium,openai/whisper-medium,transformers,whisper,voxpopuli_es,30,30,0,0.08639705882352941,0.06391682290778933,6.086125269032186,6.128383536857699,4.856697779511943,1908.0829779307048,1639.9940252304077,3175.775146484376,4.0,1466.0,69.79978346824646,353.28906250000006,Tesla T4
fw-large-v3,,,,fleurs_es,30,0,0,,,,,,,,,,,,,
fw-large-v3,large-v3,faster-whisper,whisper,mls_es,30,30,0,0.060574948665297744,0.044596912521440824,12.376821095690632,12.635716892420646,8.992678078534025,1276.480793952942,1236.5707159042358,1784.6290588378906,330.0,3104.0,40.97697997093201,460.7404374999999,Tesla T4
whisper-large-v3,openai/whisper-large-v3,transformers,whisper,voxpopuli_es,30,30,0,0.078125,0.06118970513039032,4.0081528212211035,3.953163611230375,3.2869425415093594,2865.8398469289145,2523.2921838760376,4588.234972953797,2.0,3180.0,176.65424180030823,353.28906250000006,Tesla T4
gemma-4-E4B-it,,,,fleurs_es,30,0,0,,,,,,,,,,,,,
whisper-large-v3-turbo,,,,fleurs_es,30,0,0,,,,,,,,,,,,,
parakeet-tdt-0.6b-v3,nvidia/parakeet-tdt-0.6b-v3,nemo,parakeet,mls_es,30,30,0,0.02566735112936345,0.008576329331046312,77.02656047400629,78.18875886208596,69.75118559870104,265.5042250951131,202.2613286972046,223.29781055450442,194.0,2454.0,11.408479452133179,460.7404374999999,Tesla T4
gemma-4-E4B-it,google/gemma-4-E4B-it,transformers,gemma4,voxpopuli_es,30,30,0,0.10386029411764706,0.073120845406511,0.18263356891325502,0.1855401021668047,0.1537039661863273,64811.33555571238,54119.75085735321,111409.29069519044,5472.0,7940.875,1959.4890718460083,353.28906250000006,Tesla T4
